-3.500000000000000e+00 0.000000000000000e+00 0.000000000000000e+00
-3.466292134831461e+00 0.000000000000000e+00 0.000000000000000e+00
-3.432584269662921e+00 0.000000000000000e+00 0.000000000000000e+00
-3.398876404494382e+00 0.000000000000000e+00 0.000000000000000e+00
-3.365168539325843e+00 0.000000000000000e+00 0.000000000000000e+00
-3.331460674157304e+00 0.000000000000000e+00 0.000000000000000e+00
-3.297752808988764e+00 0.000000000000000e+00 0.000000000000000e+00
-3.264044943820225e+00 0.000000000000000e+00 0.000000000000000e+00
-3.230337078651686e+00 0.000000000000000e+00 0.000000000000000e+00
-3.196629213483146e+00 0.000000000000000e+00 0.000000000000000e+00
-3.162921348314606e+00 0.000000000000000e+00 0.000000000000000e+00
-3.129213483146068e+00 0.000000000000000e+00 0.000000000000000e+00
-3.095505617977528e+00 0.000000000000000e+00 0.000000000000000e+00
-3.061797752808988e+00 0.000000000000000e+00 0.000000000000000e+00
-3.028089887640450e+00 0.000000000000000e+00 0.000000000000000e+00
-2.994382022471910e+00 0.000000000000000e+00 0.000000000000000e+00
-2.960674157303371e+00 0.000000000000000e+00 0.000000000000000e+00
-2.926966292134831e+00 0.000000000000000e+00 0.000000000000000e+00
-2.893258426966292e+00 0.000000000000000e+00 0.000000000000000e+00
-2.859550561797753e+00 0.000000000000000e+00 0.000000000000000e+00
-2.825842696629213e+00 0.000000000000000e+00 0.000000000000000e+00
-2.792134831460674e+00 0.000000000000000e+00 0.000000000000000e+00
-2.758426966292135e+00 0.000000000000000e+00 0.000000000000000e+00
-2.724719101123596e+00 0.000000000000000e+00 0.000000000000000e+00
-2.691011235955056e+00 0.000000000000000e+00 0.000000000000000e+00
-2.657303370786517e+00 0.000000000000000e+00 0.000000000000000e+00
-2.623595505617978e+00 0.000000000000000e+00 0.000000000000000e+00
-2.589887640449438e+00 0.000000000000000e+00 0.000000000000000e+00
-2.556179775280899e+00 0.000000000000000e+00 0.000000000000000e+00
-2.522471910112360e+00 0.000000000000000e+00 0.000000000000000e+00
-2.488764044943821e+00 0.000000000000000e+00 0.000000000000000e+00
-2.455056179775281e+00 0.000000000000000e+00 0.000000000000000e+00
-2.421348314606742e+00 0.000000000000000e+00 0.000000000000000e+00
-2.387640449438202e+00 0.000000000000000e+00 0.000000000000000e+00
-2.353932584269662e+00 0.000000000000000e+00 0.000000000000000e+00
-2.320224719101123e+00 0.000000000000000e+00 0.000000000000000e+00
-2.286516853932585e+00 0.000000000000000e+00 0.000000000000000e+00
-2.252808988764045e+00 0.000000000000000e+00 0.000000000000000e+00
-2.219101123595506e+00 0.000000000000000e+00 0.000000000000000e+00
-2.185393258426966e+00 0.000000000000000e+00 0.000000000000000e+00
-2.151685393258427e+00 0.000000000000000e+00 0.000000000000000e+00
-2.117977528089888e+00 0.000000000000000e+00 0.000000000000000e+00
-2.084269662921348e+00 0.000000000000000e+00 0.000000000000000e+00
-2.050561797752809e+00 0.000000000000000e+00 0.000000000000000e+00
-2.016853932584270e+00 0.000000000000000e+00 0.000000000000000e+00
-1.983146067415730e+00 0.000000000000000e+00 0.000000000000000e+00
-1.949438202247191e+00 0.000000000000000e+00 0.000000000000000e+00
-1.915730337078652e+00 0.000000000000000e+00 0.000000000000000e+00
-1.882022471910112e+00 0.000000000000000e+00 0.000000000000000e+00
-1.848314606741573e+00 0.000000000000000e+00 0.000000000000000e+00
-1.814606741573034e+00 0.000000000000000e+00 0.000000000000000e+00
-1.780898876404494e+00 0.000000000000000e+00 0.000000000000000e+00
-1.747191011235955e+00 0.000000000000000e+00 0.000000000000000e+00
-1.713483146067416e+00 0.000000000000000e+00 0.000000000000000e+00
-1.679775280898876e+00 0.000000000000000e+00 0.000000000000000e+00
-1.646067415730337e+00 0.000000000000000e+00 0.000000000000000e+00
-1.612359550561798e+00 0.000000000000000e+00 0.000000000000000e+00
-1.578651685393258e+00 0.000000000000000e+00 0.000000000000000e+00
-1.544943820224719e+00 0.000000000000000e+00 0.000000000000000e+00
-1.511235955056180e+00 0.000000000000000e+00 0.000000000000000e+00
-1.477528089887640e+00 0.000000000000000e+00 0.000000000000000e+00
-1.443820224719101e+00 0.000000000000000e+00 0.000000000000000e+00
-1.410112359550562e+00 0.000000000000000e+00 0.000000000000000e+00
-1.376404494382022e+00 0.000000000000000e+00 0.000000000000000e+00
-1.342696629213483e+00 0.000000000000000e+00 0.000000000000000e+00
-1.308988764044944e+00 0.000000000000000e+00 0.000000000000000e+00
-1.275280898876404e+00 0.000000000000000e+00 0.000000000000000e+00
-1.241573033707865e+00 0.000000000000000e+00 0.000000000000000e+00
-1.207865168539326e+00 0.000000000000000e+00 0.000000000000000e+00
-1.174157303370786e+00 0.000000000000000e+00 0.000000000000000e+00
-1.140449438202247e+00 0.000000000000000e+00 0.000000000000000e+00
-1.106741573033708e+00 0.000000000000000e+00 0.000000000000000e+00
-1.073033707865169e+00 0.000000000000000e+00 0.000000000000000e+00
-1.039325842696629e+00 0.000000000000000e+00 0.000000000000000e+00
-1.005617977528090e+00 0.000000000000000e+00 0.000000000000000e+00
-9.719101123595508e-01 0.000000000000000e+00 0.000000000000000e+00
-9.382022471910112e-01 0.000000000000000e+00 0.000000000000000e+00
-9.044943820224719e-01 0.000000000000000e+00 0.000000000000000e+00
-8.707865168539328e-01 0.000000000000000e+00 0.000000000000000e+00
-8.370786516853931e-01 0.000000000000000e+00 0.000000000000000e+00
-8.033707865168540e-01 0.000000000000000e+00 0.000000000000000e+00
-7.696629213483149e-01 0.000000000000000e+00 0.000000000000000e+00
-7.359550561797752e-01 0.000000000000000e+00 0.000000000000000e+00
-7.022471910112361e-01 0.000000000000000e+00 0.000000000000000e+00
-6.685393258426967e-01 0.000000000000000e+00 0.000000000000000e+00
-6.348314606741573e-01 0.000000000000000e+00 0.000000000000000e+00
-6.011235955056179e-01 0.000000000000000e+00 0.000000000000000e+00
-5.674157303370788e-01 0.000000000000000e+00 0.000000000000000e+00
-5.337078651685391e-01 0.000000000000000e+00 0.000000000000000e+00
-5.000000000000000e-01 0.000000000000000e+00 0.000000000000000e+00
-4.808254382767532e-01 8.734227433806696e-03 0.000000000000000e+00
-4.614983734995112e-01 1.712559879016729e-02 0.000000000000000e+00
-4.420249356193302e-01 2.517145258394171e-02 0.000000000000000e+00
-4.224113010123171e-01 3.286923691754340e-02 0.000000000000000e+00
-4.026636905206725e-01 4.021651029032247e-02 0.000000000000000e+00
-3.827883674796305e-01 4.721094237293588e-02 0.000000000000000e+00
-3.627916357309219e-01 5.385031474645485e-02 0.000000000000000e+00
-3.426798376233881e-01 6.013252160598004e-02 0.000000000000000e+00
-3.224593520013847e-01 6.605557042853860e-02 0.000000000000000e+00
-3.021365921816063e-01 7.161758260505002e-02 0.000000000000000e+00
-2.817180039189805e-01 7.681679403616393e-02 0.000000000000000e+00
-2.612100633622726e-01 8.165155569177807e-02 0.000000000000000e+00
-2.406192750000496e-01 8.612033413406017e-02 0.000000000000000e+00
-2.199521695976570e-01 9.022171200380758e-02 0.000000000000000e+00
-1.992153021258596e-01 9.395438846998805e-02 0.000000000000000e+00
-1.784152496818079e-01 9.731717964232645e-02 0.000000000000000e+00
-1.575586094029832e-01 1.003090189467966e-01 0.000000000000000e+00
-1.366519963747895e-01 1.029289574639050e-01 0.000000000000000e+00
-1.157020415324517e-01 1.051761642296611e-01 0.000000000000000e+00
-9.471538955788544e-02 1.070499264991323e-01 0.000000000000000e+00
-7.369869677220942e-02 1.085496499725041e-01 0.000000000000000e+00
-5.265862902456503e-02 1.096748589835748e-01 0.000000000000000e+00
-3.160185957791273e-02 1.104251966506227e-01 0.000000000000000e+00
-1.053506699247880e-02 1.108004249895960e-01 0.000000000000000e+00
1.053506699247886e-02 1.108004249895960e-01 0.000000000000000e+00
3.160185957791262e-02 1.104251966506225e-01 0.000000000000000e+00
5.265862902456497e-02 1.096748589835748e-01 0.000000000000000e+00
7.369869677220947e-02 1.085496499725038e-01 0.000000000000000e+00
9.471538955788539e-02 1.070499264991320e-01 0.000000000000000e+00
1.157020415324517e-01 1.051761642296611e-01 0.000000000000000e+00
1.366519963747896e-01 1.029289574639050e-01 0.000000000000000e+00
1.575586094029832e-01 1.003090189467966e-01 0.000000000000000e+00
1.784152496818079e-01 9.731717964232645e-02 0.000000000000000e+00
1.992153021258595e-01 9.395438846998805e-02 0.000000000000000e+00
2.199521695976570e-01 9.022171200380758e-02 0.000000000000000e+00
2.406192750000499e-01 8.612033413406040e-02 0.000000000000000e+00
2.612100633622727e-01 8.165155569177829e-02 0.000000000000000e+00
2.817180039189804e-01 7.681679403616393e-02 0.000000000000000e+00
3.021365921816062e-01 7.161758260504980e-02 0.000000000000000e+00
3.224593520013846e-01 6.605557042853860e-02 0.000000000000000e+00
3.426798376233882e-01 6.013252160597982e-02 0.000000000000000e+00
