        79         0.212553601106138E-02         0.427134143196903E-01         0.224876757194064E-02
        80         0.212552388903613E-02         0.427155856469498E-01         0.227576178649179E-02
        81         0.212551169437636E-02         0.427177510869366E-01         0.230271292223336E-02
        82         0.212549942558527E-02         0.427199106174949E-01         0.232962109648087E-02
        83         0.212548708115613E-02         0.427220642162551E-01         0.235648642607155E-02
        84         0.212547465957263E-02         0.427242118605789E-01         0.238330902736494E-02
        85         0.212546215930886E-02         0.427263535274810E-01         0.241008901624759E-02
        86         0.212544957882960E-02         0.427284891937921E-01         0.243682650814400E-02
        87         0.212543691659039E-02         0.427306188360983E-01         0.246352161799973E-02
        88         0.212542417103781E-02         0.427327424307420E-01         0.249017446030865E-02
        89         0.212541134060953E-02         0.427348599538270E-01         0.251678514909184E-02
        90         0.212539842373459E-02         0.427369713812286E-01         0.254335379791244E-02
        91         0.212538541883360E-02         0.427390766885908E-01         0.256988051987888E-02
        92         0.212537232431882E-02         0.427411758513344E-01         0.259636542763878E-02
        93         0.212535913859427E-02         0.427432688446530E-01         0.262280863338830E-02
        94         0.212534586005600E-02         0.427453556435278E-01         0.264921024887329E-02
        95         0.212533248709245E-02         0.427474362227269E-01         0.267557038538761E-02
        96         0.212531901808408E-02         0.427495105568018E-01         0.270188915377865E-02
        97         0.212530545140393E-02         0.427515786201005E-01         0.272816666444748E-02
        98         0.212529178541776E-02         0.427536403867667E-01         0.275440302735962E-02
        99         0.212527801848405E-02         0.427556958307453E-01         0.278059835202767E-02
       100         0.212526414895437E-02         0.427577449257853E-01         0.280675274753313E-02
       101         0.212525017517323E-02         0.427597876454397E-01         0.283286632252400E-02
       102         0.212523609547858E-02         0.427618239630774E-01         0.285893918520567E-02
       103         0.212522190820170E-02         0.427638538518766E-01         0.288497144338907E-02
       104         0.212520761166744E-02         0.427658772848360E-01         0.291096320443515E-02
       105         0.212519320419442E-02         0.427678942347753E-01         0.293691457522416E-02
       106         0.212517868409502E-02         0.427699046743350E-01         0.296282566224443E-02
       107         0.212516404967571E-02         0.427719085759847E-01         0.298869657157026E-02
       108         0.212514929923712E-02         0.427739059120287E-01         0.301452740884821E-02
       109         0.212513443107406E-02         0.427758966545977E-01         0.304031827930250E-02
       110         0.212511944347597E-02         0.427778807756671E-01         0.306606928774533E-02
       111         0.212510433472668E-02         0.427798582470472E-01         0.309178053857214E-02
       112         0.212508910310483E-02         0.427818290403944E-01         0.311745213576086E-02
       113         0.212507374688387E-02         0.427837931272115E-01         0.314308418287828E-02
       114         0.212505826433220E-02         0.427857504788487E-01         0.316867678308512E-02
       115         0.212504265371348E-02         0.427877010665131E-01         0.319423003912861E-02
       116         0.212502691328644E-02         0.427896448612634E-01         0.321974405335512E-02
       117         0.212501104130535E-02         0.427915818340222E-01         0.324521892770820E-02
       118         0.212499503601991E-02         0.427935119555679E-01         0.327065476371771E-02
       119         0.212497889567535E-02         0.427954351965448E-01         0.329605166253200E-02
       120         0.212496261851300E-02         0.427973515274701E-01         0.332140972488130E-02
       121         0.212494620276973E-02         0.427992609187256E-01         0.334672905111592E-02
       122         0.212492964667866E-02         0.428011633405697E-01         0.337200974118391E-02
       123         0.212491294846886E-02         0.428030587631338E-01         0.339725189464255E-02
       124         0.212489610636592E-02         0.428049471564327E-01         0.342245561065756E-02
       125         0.212487911859149E-02         0.428068284903572E-01         0.344762098800079E-02
       126         0.212486198336411E-02         0.428087027346895E-01         0.347274812507336E-02
       127         0.212484469889859E-02         0.428105698590924E-01         0.349783711987246E-02
       128         0.212482726340674E-02         0.428124298331234E-01         0.352288807002238E-02
       129         0.212480967509708E-02         0.428142826262308E-01         0.354790107276895E-02
       130         0.212479193217522E-02         0.428161282077579E-01         0.357287622496555E-02
       131         0.212477403284366E-02         0.428179665469447E-01         0.359781362310249E-02
       132         0.212475597530234E-02         0.428197976129327E-01         0.362271336328543E-02
       133         0.212473775774846E-02         0.428216213747701E-01         0.364757554124603E-02
       134         0.212471937837654E-02         0.428234378014053E-01         0.367240025234964E-02
       135         0.212470083537868E-02         0.428252468616964E-01         0.369718759157950E-02
       136         0.212468212694451E-02         0.428270485244100E-01         0.372193765356471E-02
       137         0.212466325126170E-02         0.428288427582305E-01         0.374665053255698E-02
       138         0.212464420651551E-02         0.428306295317556E-01         0.377132632244745E-02
       139         0.212462499088921E-02         0.428324088134980E-01         0.379596511676098E-02
       140         0.212460560256428E-02         0.428341805718958E-01         0.382056700865895E-02
       141         0.212458603972012E-02         0.428359447753032E-01         0.384513209094997E-02
       142         0.212456630053459E-02         0.428377013920059E-01         0.386966045607538E-02
       143         0.212454638318388E-02         0.428394503902134E-01         0.389415219612735E-02
       144         0.212452628584259E-02         0.428411917380649E-01         0.391860740283581E-02
       145         0.212450600668392E-02         0.428429254036336E-01         0.394302616758307E-02
       146         0.212448554387973E-02         0.428446513549239E-01         0.396740858140027E-02
       147         0.212446489560065E-02         0.428463695598775E-01         0.399175473496189E-02
       148         0.212444406001620E-02         0.428480799863768E-01         0.401606471859846E-02
       149         0.212442303529466E-02         0.428497826022403E-01         0.404033862229151E-02
       150         0.212440181960371E-02         0.428514773752370E-01         0.406457653568476E-02
       151         0.212438041110973E-02         0.428531642730707E-01         0.408877854807076E-02
       152         0.212435880797865E-02         0.428548432634013E-01         0.411294474840101E-02
       153         0.212433700837560E-02         0.428565143138338E-01         0.413707522528932E-02
       154         0.212431501046506E-02         0.428581773919243E-01         0.416117006701222E-02
       155         0.212429281241107E-02         0.428598324651826E-01         0.418522936420943E-02
       156         0.212427041237717E-02         0.428614795010741E-01         0.420925320255781E-02
       157         0.212424780852681E-02         0.428631184670255E-01         0.423324166866606E-02
       158         0.212422499902292E-02         0.428647493304170E-01         0.425719484947012E-02
       159         0.212420198202835E-02         0.428663720585927E-01         0.428111283157914E-02
       160         0.212417875570587E-02         0.428679866188594E-01         0.430499570127012E-02
       161         0.212415531821828E-02         0.428695929784904E-01         0.432884354449097E-02
       162         0.212413166772847E-02         0.428711911047250E-01         0.435265644686833E-02
       163         0.212410780239948E-02         0.428727809647738E-01         0.437643449370316E-02
       164         0.212408372039453E-02         0.428743625258142E-01         0.440017776996933E-02
       165         0.212405941987722E-02         0.428759357549997E-01         0.442388636031753E-02
       166         0.212403489901164E-02         0.428775013250630E-01         0.444756034909186E-02
       167         0.212401015596216E-02         0.428790622379333E-01         0.447119982030260E-02
       168         0.212398518889390E-02         0.428806168742605E-01         0.449480485765285E-02
       169         0.212395999597256E-02         0.428821753454106E-01         0.451837554452115E-02
       170         0.212393472882202E-02         0.428837891181314E-01         0.454191196398606E-02
       171         0.212390949985934E-02         0.428854621971229E-01         0.456541419879430E-02
       172         0.212388442538719E-02         0.428872425389157E-01         0.458888233139972E-02
       173         0.212385958264865E-02         0.428890501207834E-01         0.461231644393882E-02
       174         0.212383514078760E-02         0.428908533954993E-01         0.463571661823795E-02
       175         0.212381296521039E-02         0.428926523536831E-01         0.465908293581363E-02
       176         0.212379255249947E-02         0.428944469927076E-01         0.468241547789021E-02
       177         0.212377859952407E-02         0.428962373098600E-01         0.470571432537378E-02
       178         0.212376623629846E-02         0.428980233023367E-01         0.472897955888133E-02
       179         0.212375397311259E-02         0.428998049672526E-01         0.475221125871311E-02
       180         0.212374167559023E-02         0.429015823016271E-01         0.477540950488289E-02
       181         0.212372934329653E-02         0.429033553023930E-01         0.479857437709925E-02
       182         0.212371697582303E-02         0.429051239663982E-01         0.482170595477810E-02
       183         0.212370457275884E-02         0.429068882904021E-01         0.484480431703411E-02
       184         0.212369213369045E-02         0.429086482710827E-01         0.486786954269556E-02
       185         0.212367965820172E-02         0.429104039050281E-01         0.489090171028960E-02
       186         0.212366714587376E-02         0.429121551887392E-01         0.491390089805741E-02
       187         0.212365459628537E-02         0.429139021186349E-01         0.493686718394811E-02
       188         0.212364200901272E-02         0.429156446910483E-01         0.495980064562525E-02
       189         0.212362938362940E-02         0.429173829022296E-01         0.498270136045535E-02
       190         0.212361672811198E-02         0.429191167483429E-01         0.500556940553202E-02
       191         0.212360404500677E-02         0.429208490436792E-01         0.502840485765601E-02
       192         0.212359132312105E-02         0.429225800649258E-01         0.505120779334366E-02
       193         0.212357856202642E-02         0.429243068358286E-01         0.507397828883587E-02
       194         0.212356576129447E-02         0.429260293528485E-01         0.509671642008624E-02
       195         0.212355292049442E-02         0.429277476130124E-01         0.511942226276946E-02
       196         0.212354003919302E-02         0.429294616132689E-01         0.514209589229014E-02
       197         0.212352711695458E-02         0.429311713504849E-01         0.516473738376103E-02
       198         0.212351415334123E-02         0.429328768214558E-01         0.518734681203573E-02
       199         0.212350114791264E-02         0.429345780228949E-01         0.520992425167808E-02
       200         0.212348810022618E-02         0.429362749514409E-01         0.523246977698715E-02
       201         0.212347500983682E-02         0.429379676036520E-01         0.525498346199394E-02
       202         0.212346187629718E-02         0.429396559760137E-01         0.527746538045099E-02
       203         0.212344870011309E-02         0.429413400649338E-01         0.529991560584481E-02
       204         0.212343548047607E-02         0.429430198667453E-01         0.532233421138881E-02
       205         0.212342221639372E-02         0.429446953777034E-01         0.534472127004180E-02
       206         0.212340890741064E-02         0.429463665939894E-01         0.536707685448258E-02
       207         0.212339555306962E-02         0.429480336358882E-01         0.538940103713123E-02
       208         0.212338215291099E-02         0.429496969128198E-01         0.541169389014773E-02
       209         0.212336870647288E-02         0.429513559022899E-01         0.543395548542753E-02
       210         0.212335521329124E-02         0.429530106003576E-01         0.545618589460281E-02
       211         0.212334167289980E-02         0.429546610031251E-01         0.547838518904805E-02
       212         0.212332808483012E-02         0.429563071066225E-01         0.550055343988471E-02
       213         0.212331444861157E-02         0.429579489068098E-01         0.552269071796411E-02
       214         0.212330076379269E-02         0.429595863995785E-01         0.554479709388970E-02
       215         0.212328702995443E-02         0.429612195807484E-01         0.556687263801522E-02
       216         0.212327324654703E-02         0.429628484460686E-01         0.558891742042787E-02
       217         0.212325941309131E-02         0.429644729912191E-01         0.561093151097244E-02
       218         0.212324552910611E-02         0.429660932118152E-01         0.563291497923727E-02
       219         0.212323159410821E-02         0.429677091033997E-01         0.565486789456226E-02
       220         0.212321760761206E-02         0.429693206709812E-01         0.567679032603066E-02
       221         0.212320356913016E-02         0.429709279476297E-01         0.569868234249731E-02
       222         0.212318947817312E-02         0.429725308835363E-01         0.572054401254680E-02
       223         0.212317533424905E-02         0.429741294740018E-01         0.574237540453313E-02
       224         0.212316113686634E-02         0.429757237142797E-01         0.576417658655868E-02
       225         0.212314688553092E-02         0.429773135995512E-01         0.578594762648422E-02
       226         0.212313257974175E-02         0.429788991249323E-01         0.580768859192748E-02
       227         0.212311821899924E-02         0.429804802854789E-01         0.582939955026880E-02
       228         0.212310380280154E-02         0.429820570761763E-01         0.585108056864254E-02
       229         0.212308933064506E-02         0.429836294919471E-01         0.587273171394292E-02
       230         0.212307480202405E-02         0.429851975276515E-01         0.589435305283366E-02
       231         0.212306021643086E-02         0.429867611801234E-01         0.591594465173368E-02
       232         0.212304557335596E-02         0.429883204439686E-01         0.593750657683004E-02
       233         0.212303087228785E-02         0.429898753121108E-01         0.595903889407578E-02
       234         0.212301611271308E-02         0.429914257791610E-01         0.598054166918524E-02
       235         0.212300129411637E-02         0.429929718396682E-01         0.600201496764406E-02
       236         0.212298641598062E-02         0.429945134881163E-01         0.602345885470573E-02
       237         0.212297147778657E-02         0.429960507189327E-01         0.604487339539038E-02
       238         0.212295647901316E-02         0.429975835264799E-01         0.606625865449201E-02
       239         0.212294141913756E-02         0.429991119050604E-01         0.608761469657571E-02
       240         0.212292629763516E-02         0.430006358490518E-01         0.610894158597274E-02
       241         0.212291111397933E-02         0.430021553525911E-01         0.613023938679757E-02
       242         0.212289586764171E-02         0.430036704097234E-01         0.615150816293315E-02
       243         0.212288055809209E-02         0.430051810145083E-01         0.617274797804019E-02
       244         0.212286518479870E-02         0.430066871609549E-01         0.619395889554608E-02
       245         0.212284974722772E-02         0.430081888430087E-01         0.621514097867299E-02
       246         0.212283424484368E-02         0.430096860545556E-01         0.623629429041004E-02
       247         0.212281867710919E-02         0.430111787894232E-01         0.625741889353067E-02
       248         0.212280304348545E-02         0.430126670413909E-01         0.627851485060271E-02
       249         0.212278734343155E-02         0.430141508041761E-01         0.629958222395109E-02
       250         0.212277157640510E-02         0.430156300714301E-01         0.632062107568276E-02
       251         0.212275574186190E-02         0.430171048367537E-01         0.634163146769347E-02
       252         0.212273983925612E-02         0.430185750936924E-01         0.636261346167402E-02
       253         0.212272386804018E-02         0.430200408357339E-01         0.638356711908513E-02
       254         0.212270782766490E-02         0.430215020563148E-01         0.640449250118598E-02
       255         0.212269171757949E-02         0.430229587488126E-01         0.642538966901532E-02
       256         0.212267553723146E-02         0.430244109065536E-01         0.644625868340854E-02
       257         0.212265928606662E-02         0.430258585228051E-01         0.646709960498430E-02
       258         0.212264296352927E-02         0.430273015907838E-01         0.648791249414468E-02
       259         0.212262656906203E-02         0.430287401036519E-01         0.650869741109928E-02
       260         0.212261010210593E-02         0.430301740545168E-01         0.652945441583523E-02
       261         0.212259356210042E-02         0.430316034364343E-01         0.655018356813855E-02
       262         0.212257694848360E-02         0.430330282424101E-01         0.657088492758929E-02
       263         0.212256026069169E-02         0.430344484653928E-01         0.659155855356209E-02
       264         0.212254349815957E-02         0.430358640982826E-01         0.661220450522221E-02
       265         0.212252666032053E-02         0.430372751339267E-01         0.663282284153890E-02
       266         0.212250974660646E-02         0.430386815651224E-01         0.665341362127972E-02
       267         0.212249275644750E-02         0.430400833846131E-01         0.667397690299677E-02
       268         0.212247568927253E-02         0.430414805850944E-01         0.669451274505471E-02
       269         0.212245854450893E-02         0.430428731592127E-01         0.671502120561672E-02
       270         0.212244132158246E-02         0.430442610995605E-01         0.673550234264117E-02
       271         0.212242401991761E-02         0.430456443986852E-01         0.675595621389660E-02
       272         0.212240663893737E-02         0.430470230490824E-01         0.677638287694331E-02
       273         0.212238917806325E-02         0.430483970431998E-01         0.679678238915037E-02
       274         0.212237163671549E-02         0.430497663734386E-01         0.681715480770011E-02
       275         0.212235401431279E-02         0.430511310321478E-01         0.683750018956844E-02
       276         0.212233631027252E-02         0.430524910116315E-01         0.685781859154249E-02
       277         0.212231852401067E-02         0.430538463041473E-01         0.687811007021398E-02
       278         0.212230065494190E-02         0.430551969019022E-01         0.689837468198212E-02
       279         0.212228270247946E-02         0.430565427970591E-01         0.691861248306256E-02
       280         0.212226466603549E-02         0.430578839817388E-01         0.693882352946539E-02
       281         0.212224654502039E-02         0.430592204480057E-01         0.695900787702931E-02
       282         0.212222833884367E-02         0.430605521878890E-01         0.697916558139187E-02
       283         0.212221004691322E-02         0.430618791933642E-01         0.699929669821583E-02
       284         0.212219166863596E-02         0.430632014563693E-01         0.701940128303924E-02
       285         0.212217320341725E-02         0.430645189687910E-01         0.703947939047876E-02
       286         0.212215465066143E-02         0.430658317224784E-01         0.705953107542984E-02
       287         0.212213600977148E-02         0.430671397092329E-01         0.707955639260446E-02
       288         0.212211728014901E-02         0.430684429208084E-01         0.709955539652642E-02
       289         0.212209846119473E-02         0.430697413489250E-01         0.711952814154248E-02
       290         0.212207955230793E-02         0.430710349852540E-01         0.713947468180797E-02
       291         0.212206055288680E-02         0.430723238214241E-01         0.715939507130709E-02
       292         0.212204146232829E-02         0.430736078490233E-01         0.717928936383568E-02
       293         0.212202228002812E-02         0.430748870595971E-01         0.719915761301538E-02
       294         0.212200300538089E-02         0.430761614446472E-01         0.721899987229043E-02
       295         0.212198363778018E-02         0.430774309956386E-01         0.723881619491282E-02
       296         0.212196417661841E-02         0.430786957039941E-01         0.725860663397282E-02
       297         0.212194462128670E-02         0.430799555610925E-01         0.727837124237752E-02
       298         0.212192497117534E-02         0.430812105582790E-01         0.729811007285762E-02
       299         0.212190522567331E-02         0.430824606868527E-01         0.731782317797314E-02
       300         0.212188538416864E-02         0.430837059380752E-01         0.733751061010357E-02
       301         0.212186544604828E-02         0.430849463031726E-01         0.735717242145497E-02
       302         0.212184541069789E-02         0.430861817733243E-01         0.737680866407004E-02
       303         0.212182527750250E-02         0.430874123396802E-01         0.739641938979890E-02
       304         0.212180504584579E-02         0.430886379933436E-01         0.741600465034972E-02
       305         0.212178471511048E-02         0.430898587253859E-01         0.743556449723328E-02
       306         0.212176428467853E-02         0.430910745268401E-01         0.745509898180425E-02
       307         0.212174375393053E-02         0.430922853886996E-01         0.747460815524483E-02
       308         0.212172312224640E-02         0.430934913019230E-01         0.749409206856738E-02
       309         0.212170238900484E-02         0.430946922574309E-01         0.751355077262280E-02
       310         0.212168155358379E-02         0.430958882461087E-01         0.753298431808284E-02
       311         0.212166061536015E-02         0.430970792588052E-01         0.755239275546565E-02
       312         0.212163957370993E-02         0.430982652863345E-01         0.757177613512050E-02
       313         0.212161842800835E-02         0.430994463194776E-01         0.759113450722005E-02
       314         0.212159717762934E-02         0.431006223489742E-01         0.761046792179357E-02
       315         0.212157582194628E-02         0.431017933655338E-01         0.762977642868838E-02
       316         0.212155436033158E-02         0.431029593598326E-01         0.764906007760218E-02
       317         0.212153279215682E-02         0.431041203225110E-01         0.766831891806091E-02
       318         0.212151111679263E-02         0.431052762441773E-01         0.768755299943267E-02
       319         0.212148933360881E-02         0.431064271154036E-01         0.770676237093425E-02
       320         0.212146744197440E-02         0.431075729267314E-01         0.772594708160556E-02
       321         0.212144544125757E-02         0.431087136686691E-01         0.774510718033251E-02
       322         0.212142333082567E-02         0.431098493316923E-01         0.776424271585967E-02
       323         0.212140111004520E-02         0.431109799062432E-01         0.778335373674475E-02
       324         0.212137877828209E-02         0.431121053827379E-01         0.780244029140816E-02
       325         0.212135633490123E-02         0.431132257515537E-01         0.782150242811367E-02
       326         0.212133377926694E-02         0.431143410030418E-01         0.784054019495694E-02
       327         0.212131111074275E-02         0.431154511275212E-01         0.785955363989108E-02
       328         0.212128832869129E-02         0.431165561152787E-01         0.787854281071032E-02
       329         0.212126543247472E-02         0.431176559565737E-01         0.789750775504707E-02
       330         0.212124242145428E-02         0.431187506416339E-01         0.791644852039508E-02
       331         0.212121929499066E-02         0.431198401606590E-01         0.793536515408206E-02
       332         0.212119605244380E-02         0.431209245038192E-01         0.795425770329328E-02
       333         0.212117269317289E-02         0.431220036612527E-01         0.797312621505826E-02
       334         0.212114921653660E-02         0.431230797988506E-01         0.799197073625974E-02
       335         0.212112562189278E-02         0.431241520815200E-01         0.801079131362253E-02
       336         0.212110190859880E-02         0.431252191787459E-01         0.802958799373155E-02
       337         0.212107807601126E-02         0.431262810804021E-01         0.804836082301589E-02
       338         0.212105412348624E-02         0.431273544288847E-01         0.806710984776031E-02
       339         0.212103005037916E-02         0.431284578952490E-01         0.808583511410150E-02
       340         0.212100585604475E-02         0.431295658885740E-01         0.810453666802891E-02
       341         0.212098153983733E-02         0.431306925559836E-01         0.812321455538815E-02
       342         0.212095710111068E-02         0.431318289163152E-01         0.814186882187547E-02
       343         0.212093253921776E-02         0.431329871063413E-01         0.816049951304235E-02
       344         0.212090787513779E-02         0.431341765031156E-01         0.817910667429712E-02
       345         0.212088320461044E-02         0.431354169174002E-01         0.819769035090893E-02
       346         0.212085894197531E-02         0.431366743866722E-01         0.821625058799771E-02
       347         0.212083556087497E-02         0.431379286335995E-01         0.823478743054111E-02
       348         0.212081234107093E-02         0.431391796533516E-01         0.825330092337636E-02
       349         0.212078917954169E-02         0.431404274454693E-01         0.827179111120267E-02
       350         0.212076615229879E-02         0.431416720094621E-01         0.829025803856843E-02
       351         0.212074345004491E-02         0.431429133448086E-01         0.830870174989954E-02
       352         0.212072200302206E-02         0.431441514509538E-01         0.832712228946485E-02
       353         0.212070152404694E-02         0.431453863273175E-01         0.834551970140232E-02
       354         0.212068311424495E-02         0.431466179732837E-01         0.836389402971241E-02
       355         0.212066866257600E-02         0.431478463882085E-01         0.838224531825099E-02
       356         0.212065464891743E-02         0.431490715714176E-01         0.840057361074598E-02
       357         0.212064060357411E-02         0.431502935222055E-01         0.841887895078298E-02
       358         0.212062679646209E-02         0.431515122398373E-01         0.843716138181512E-02
       359         0.212061297353265E-02         0.431527277235473E-01         0.845542094715348E-02
       360         0.212059912157635E-02         0.431539399725372E-01         0.847365768998073E-02
       361         0.212058524039393E-02         0.431551489859811E-01         0.849187165334766E-02
       362         0.212057132978810E-02         0.431563547630242E-01         0.851006288015839E-02
       363         0.212055738956082E-02         0.431575573027801E-01         0.852823141319563E-02
       364         0.212054341951313E-02         0.431587566043300E-01         0.854637729511039E-02
       365         0.212052941944530E-02         0.431599526667309E-01         0.856450056841029E-02
       366         0.212051538915689E-02         0.431611454890093E-01         0.858260127548605E-02
       367         0.212050132844645E-02         0.431623350701543E-01         0.860067945857946E-02
       368         0.212048723711190E-02         0.431635214091356E-01         0.861873515982086E-02
       369         0.212047311495016E-02         0.431647045048869E-01         0.863676842120013E-02
       370         0.212045896175755E-02         0.431658843563159E-01         0.865477928457893E-02
       371         0.212044477732946E-02         0.431670609623007E-01         0.867276779168972E-02
       372         0.212043056146049E-02         0.431682343216855E-01         0.869073398413631E-02
       373         0.212041631394447E-02         0.431694044332934E-01         0.870867790339996E-02
       374         0.212040203457442E-02         0.431705712959120E-01         0.872659959082944E-02
       375         0.212038772314248E-02         0.431717349083021E-01         0.874449908764627E-02
       376         0.212037337944016E-02         0.431728952691976E-01         0.876237643495148E-02
       377         0.212035900325800E-02         0.431740523773007E-01         0.878023167371796E-02
       378         0.212034459438579E-02         0.431752062312846E-01         0.879806484478860E-02
       379         0.212033015261255E-02         0.431763568297957E-01         0.881587598888251E-02
       380         0.212031567772659E-02         0.431775041714525E-01         0.883366514660807E-02
       381         0.212030116951525E-02         0.431786482548429E-01         0.885143235842615E-02
       382         0.212028664560944E-02         0.431797902837993E-01         0.886917766470192E-02
       383         0.212027212154798E-02         0.431809360202673E-01         0.888690110565767E-02
       384         0.212025756433243E-02         0.431820785867901E-01         0.890460272139759E-02
       385         0.212024297374681E-02         0.431832179808575E-01         0.892228255191162E-02
       386         0.212022834958132E-02         0.431843542014180E-01         0.893994063706082E-02
       387         0.212021369162549E-02         0.431854872473998E-01         0.895757701658717E-02
       388         0.212019899966809E-02         0.431866171176964E-01         0.897519173012639E-02
